"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","last_modified","latitude","longitude"
"595",3616081,18190121,"Entire home/apt",NA,"Jamaica Plain",140,5,3,1,124,NA,"2017-04-08 15:46:46.873971",42.31962,-71.104829
"596",6089865,3637081,"Entire home/apt",NA,"North End",152,5,2,1,125,NA,"2017-04-08 15:46:45.479100",42.366924,-71.056076
"597",916123,3637081,"Entire home/apt",NA,"North End",325,4.5,2,1,125,NA,"2017-04-08 15:46:45.473667",42.367223,-71.05736
"598",3129309,3637081,"Entire home/apt",NA,"North End",207,4.5,2,1,125,NA,"2017-04-08 15:46:45.470082",42.365709,-71.055603
"599",815639,3637081,"Entire home/apt",NA,"North End",320,4.5,2,1,125,NA,"2017-04-08 15:46:45.463851",42.367581,-71.056113
"600",197972,965697,"Entire home/apt",NA,"Jamaica Plain",261,5,3,1,136,NA,"2017-04-08 15:46:45.455459",42.317321,-71.108338
"601",766700,3637081,"Entire home/apt",NA,"North End",280,4.5,2,1,125,NA,"2017-04-08 15:46:45.448688",42.366393,-71.055369
"602",891661,4737456,"Entire home/apt",NA,"North End",219,4.5,4,1,125,NA,"2017-04-08 15:46:44.002921",42.368531,-71.053626
"603",8065282,16284736,"Entire home/apt",NA,"East Boston",103,5,4,2,150,NA,"2017-04-08 15:48:48.652170",42.374966,-71.03337
"604",2875267,14696258,"Entire home/apt",NA,"Jamaica Plain",176,5,2,0,173,NA,"2017-04-08 15:48:45.306523",42.308837,-71.119351
"605",311240,1600541,"Entire home/apt",NA,"Back Bay",111,4.5,2,0,175,NA,"2017-04-08 15:48:45.300894",42.352624,-71.080514
"606",215039,658397,"Entire home/apt",NA,"Leather District",114,5,2,1,175,NA,"2017-04-08 15:48:42.099282",42.351641,-71.057128
"607",4924910,24997738,"Entire home/apt",NA,"North End",142,4.5,2,1,160,NA,"2017-04-08 15:48:42.074895",42.365763,-71.057356
"608",508017,2503703,"Entire home/apt",NA,"Beacon Hill",208,4.5,2,1,150,NA,"2017-04-08 15:48:40.850625",42.359145,-71.067851
"609",8271384,43613912,"Entire home/apt",NA,"South Boston Waterfront",133,5,2,0,125,NA,"2017-04-08 15:46:43.210418",42.343056,-71.051731
"610",4105704,21299112,"Entire home/apt",NA,"Jamaica Plain",117,5,2,1,135,NA,"2017-04-08 15:46:43.190253",42.302364,-71.11491
"611",1615033,3637081,"Entire home/apt",NA,"North End",262,4.5,2,1,135,NA,"2017-04-08 15:46:42.337788",42.36796,-71.055729
"612",3410087,17194624,"Entire home/apt",NA,"Back Bay",110,4,2,0,119,NA,"2017-04-08 15:45:06.703985",42.352727,-71.081936
"613",1327725,7205617,"Entire home/apt",NA,"Brighton",146,4.5,4,2,115,NA,"2017-04-08 15:44:56.710034",42.345668,-71.139219
"614",8302844,1846434,"Entire home/apt",NA,"Downtown",102,4.5,4,0,102,NA,"2017-04-08 15:44:56.705256",42.361094,-71.062441
"615",7003280,36057933,"Entire home/apt",NA,"South Boston",142,4.5,4,2,119,NA,"2017-04-08 15:44:55.144628",42.329982,-71.056171
"616",2683284,1015632,"Entire home/apt",NA,"South End",143,4.5,4,1,125,NA,"2017-04-08 15:47:05.199477",42.338075,-71.075329
"617",4553903,10850877,"Entire home/apt",NA,"North End",175,4.5,3,1,125,NA,"2017-04-08 15:47:04.457900",42.365619,-71.056977
"618",2898226,10716287,"Entire home/apt",NA,"North End",154,4.5,3,1,113,NA,"2017-04-08 15:44:50.743163",42.364544,-71.053269
"619",2174711,5618949,"Entire home/apt",NA,"Longwood Medical Area",116,4.5,4,0,110,NA,"2017-04-08 15:44:50.733852",42.339383,-71.100172
"620",536865,2618808,"Entire home/apt",NA,"Dorchester",200,4.5,4,2,115,NA,"2017-04-08 15:44:49.596758",42.310864,-71.06815
"621",6742905,324630,"Entire home/apt",NA,"Beacon Hill",177,3.5,2,0,99,NA,"2017-04-08 15:42:30.723000",42.361087,-71.06532
"622",6134145,31804748,"Entire home/apt",NA,"North End",109,5,4,2,90,NA,"2017-04-08 15:42:25.241223",42.366148,-71.052579
"623",3615760,17000652,"Entire home/apt",NA,"East Boston",101,4.5,2,1,89,NA,"2017-04-08 15:42:17.181924",42.367356,-71.0392
"624",2135075,3594203,"Entire home/apt",NA,"South Boston",103,4,4,2,99,NA,"2017-04-08 15:42:14.495063",42.332613,-71.054853
"625",4909590,25279966,"Entire home/apt",NA,"Allston",137,5,4,0,95,NA,"2017-04-08 15:42:07.552047",42.350493,-71.133281
"626",3992208,324630,"Entire home/apt",NA,"Fenway",227,4,4,0,99,NA,"2017-04-08 15:42:06.450278",42.346215,-71.09372
"627",4359160,324630,"Entire home/apt",NA,"Beacon Hill",244,4,2,0,99,NA,"2017-04-08 15:42:06.447530",42.361079,-71.065625
"628",1695275,324630,"Entire home/apt",NA,"Fenway",315,4,4,1,99,NA,"2017-04-08 15:42:05.364647",42.347726,-71.093948
"629",4568116,11228809,"Entire home/apt",NA,"Roxbury",212,5,2,1,90,NA,"2017-04-08 15:42:03.763480",42.329527,-71.09199
"630",1497879,2776892,"Entire home/apt",NA,"East Boston",374,4.5,3,1,99,NA,"2017-04-08 15:42:02.381838",42.366885,-71.036151
"631",2776143,324630,"Entire home/apt",NA,"Beacon Hill",295,4,3,0,99,NA,"2017-04-08 15:42:01.223459",42.360873,-71.066672
"632",4765070,24584716,"Entire home/apt",NA,"Jamaica Plain",175,4.5,2,0,90,NA,"2017-04-08 15:42:01.220911",42.325089,-71.10723
"633",8400275,324630,"Entire home/apt",NA,"Fenway",118,4,3,0,99,NA,"2017-04-08 15:43:09.938877",42.345691,-71.093266
"634",6181758,31804748,"Entire home/apt",NA,"Downtown",134,5,4,2,100,NA,"2017-04-08 15:43:00.985851",42.357152,-71.059537
"635",9896713,19509044,"Entire home/apt",NA,"Brighton",148,4.5,5,1,73,NA,"2017-04-08 15:41:53.672589",42.347416,-71.167319
"636",1426754,5578043,"Entire home/apt",NA,"North End",111,4.5,2,1,79,NA,"2017-04-08 15:41:49.082996",42.364824,-71.053707
"637",4304969,1723274,"Entire home/apt",NA,"North End",202,5,4,1,59,NA,"2017-04-08 15:41:40.713976",42.365733,-71.055358
"638",4863101,8157833,"Private room",NA,"South Boston",131,4.5,2,1,130,NA,"2017-04-08 15:26:52.785189",42.335695,-71.051267
"639",1038465,85770,"Private room",NA,"South End",180,4.5,1,1,135,NA,"2017-04-08 15:26:52.771906",42.346437,-71.074808
"640",6452246,14007443,"Private room",NA,"Chinatown",149,5,2,1,129,NA,"2017-04-08 15:26:52.765546",42.349555,-71.061881
"641",5734770,27015747,"Private room",NA,"South End",125,5,2,1,105,NA,"2017-04-08 15:25:32.884828",42.34708,-71.073611
"642",13594886,5997103,"Private room",NA,"East Boston",110,4.5,2,1,104,NA,"2017-04-08 15:25:32.878456",42.368498,-71.033706
"643",66288,324630,"Entire home/apt",NA,"Mission Hill",448,4,2,0,75,NA,"2017-04-08 15:41:45.370613",42.332152,-71.106742
"644",4820071,93916,"Private room",NA,"East Boston",218,5,3,1,120,NA,"2017-04-08 15:25:21.474104",42.374169,-71.03424
"645",22354,85770,"Private room",NA,"South End",235,4.5,1,1,111,NA,"2017-04-08 15:25:11.341843",42.344957,-71.074857
"646",4586590,21890476,"Private room",NA,"South Boston",128,5,2,1,99,NA,"2017-04-08 15:22:40.852006",42.330251,-71.05624
"647",526970,85770,"Private room",NA,"South End",116,4.5,2,1,145,NA,"2017-04-08 15:27:10.261602",42.34523,-71.072823
"648",2021274,1417977,"Private room",NA,"South Boston",109,4.5,5,1,175,NA,"2017-04-08 15:27:10.249448",42.333818,-71.033196
"649",4863108,8157833,"Private room",NA,"South Boston",129,4.5,2,1,122,NA,"2017-04-08 15:26:58.178467",42.337748,-71.051454
"650",568234,2796082,"Private room",NA,"Jamaica Plain",152,5,4,1,125,NA,"2017-04-08 15:26:56.536173",42.303347,-71.104974
"651",1885386,92630065,"Private room",NA,"Jamaica Plain",143,5,2,1,85,NA,"2017-04-08 15:19:56.931613",42.308852,-71.116432
"652",1815326,9508341,"Private room",NA,"Brighton",146,4.5,2,1,99,NA,"2017-04-08 15:19:53.453896",42.355088,-71.16242
"653",318050,1632478,"Private room",NA,"South End",197,5,2,1,99,NA,"2017-04-08 15:19:43.693779",42.339796,-71.078534
"654",6870366,13382900,"Private room",NA,"Longwood Medical Area",216,5,1,1,84,NA,"2017-04-08 15:19:42.089155",42.33902,-71.106641
"655",1821633,7799789,"Private room",NA,"Dorchester",141,5,2,1,100,NA,"2017-04-08 15:19:38.285797",42.309577,-71.047923
"656",1115394,884747,"Private room",NA,"Jamaica Plain",207,5,2,1,91,NA,"2017-04-08 15:19:24.395227",42.310009,-71.101764
"657",26160,46575,"Private room",NA,"Jamaica Plain",109,5,3,1,89,NA,"2017-04-08 15:19:23.368692",42.3195,-71.112318
"658",225224,85770,"Private room",NA,"South End",213,4.5,1,1,99,NA,"2017-04-08 15:19:18.943038",42.346428,-71.07503
"659",1885825,92630065,"Private room",NA,"Jamaica Plain",130,5,3,1,85,NA,"2017-04-08 15:19:16.395461",42.30968,-71.117597
"660",1141522,1407005,"Private room",NA,"East Boston",303,4.5,2,1,100,NA,"2017-04-08 15:19:15.376127",42.37752,-71.034181
"661",1178162,1407005,"Private room",NA,"East Boston",274,4.5,2,1,95,NA,"2017-04-08 15:19:12.824659",42.377796,-71.034666
"662",3727560,19036819,"Private room",NA,"Roxbury",104,4.5,2,1,95,NA,"2017-04-08 15:19:12.816369",42.329231,-71.079758
"663",1147871,1407005,"Private room",NA,"East Boston",305,4.5,2,1,95,NA,"2017-04-08 15:19:11.548885",42.377612,-71.035198
"664",1167221,92630065,"Private room",NA,"Jamaica Plain",115,5,3,1,90,NA,"2017-04-08 15:19:09.301345",42.307768,-71.116258
"665",8720718,45771009,"Private room",NA,"Jamaica Plain",125,5,2,1,85,NA,"2017-04-08 15:19:09.294292",42.315694,-71.106209
"666",2295530,11725202,"Private room",NA,"Jamaica Plain",149,5,3,1,84,NA,"2017-04-08 15:19:09.284284",42.317786,-71.105136
"667",8402408,44162105,"Private room",NA,"Roxbury",103,5,2,1,85,NA,"2017-04-08 15:19:09.281668",42.336908,-71.077477
"668",7693354,28184994,"Private room",NA,"Dorchester",139,4.5,2,1,82,NA,"2017-04-08 15:19:09.268849",42.312676,-71.053716
"669",9362821,48584100,"Private room",NA,"Roxbury",105,4.5,2,1,83,NA,"2017-04-08 15:19:09.264324",42.337771,-71.080901
"670",1881298,1920539,"Private room",NA,"Jamaica Plain",235,5,2,1,92,NA,"2017-04-08 15:19:09.258231",42.300264,-71.111807
"671",6676364,13382900,"Private room",NA,"Longwood Medical Area",234,5,1,1,84,NA,"2017-04-08 15:19:09.251385",42.338869,-71.1071
"672",200265,847253,"Private room",NA,"Dorchester",125,4.5,3,1,79,NA,"2017-04-08 15:18:12.598654",42.293626,-71.066521
"673",60029,255183,"Private room",NA,"Roxbury",113,5,1,1,75,NA,"2017-04-08 15:16:39.695819",42.325842,-71.089269
"674",217498,1123263,"Private room",NA,"Brighton",134,5,2,1,95,NA,"2017-04-08 15:19:32.000039",42.352573,-71.150565
"675",990668,1651480,"Private room",NA,"South End",112,5,2,1,93,NA,"2017-04-08 15:19:30.478553",42.341457,-71.076406
"676",1171578,3765817,"Private room",NA,"Brighton",129,5,2,1,99,NA,"2017-04-08 15:19:27.889933",42.35384,-71.167947
"677",72811,378555,"Private room",NA,"Allston",127,4.5,2,1,62,NA,"2017-04-08 15:15:04.414173",42.356861,-71.130578
"678",750438,3945438,"Private room",NA,"Jamaica Plain",107,5,2,1,65,NA,"2017-04-08 15:13:01.194953",42.306812,-71.110524
"679",6954861,36453929,"Private room",NA,"Brighton",113,5,2,1,80,NA,"2017-04-08 15:12:56.941779",42.338819,-71.148039
"680",2014882,1521296,"Private room",NA,"Brighton",121,4.5,4,1,70,NA,"2017-04-08 15:12:52.205430",42.341261,-71.157173
"681",1454258,7799789,"Private room",NA,"Dorchester",180,5,2,1,80,NA,"2017-04-08 15:12:50.975159",42.308439,-71.046396
"682",2764624,6103425,"Private room",NA,"Dorchester",131,4.5,4,1,71,NA,"2017-04-08 15:12:48.955662",42.30301,-71.063549
"683",1112067,6103425,"Private room",NA,"Dorchester",148,4.5,2,1,61,NA,"2017-04-08 15:12:48.940035",42.304539,-71.061036
"684",77691,119019,"Private room",NA,"Dorchester",215,4.5,3,1,68,NA,"2017-04-08 15:12:48.937257",42.297709,-71.059791
"685",31796,119019,"Private room",NA,"Dorchester",322,4.5,4,1,65,NA,"2017-04-08 15:12:47.605293",42.299773,-71.060476
"686",1112193,6103425,"Private room",NA,"Dorchester",147,4.5,2,1,65,NA,"2017-04-08 15:12:47.602396",42.298876,-71.064891
"687",205894,119019,"Private room",NA,"Dorchester",145,4.5,3,1,68,NA,"2017-04-08 15:12:44.706876",42.298491,-71.058802
"688",20000,68870,"Private room",NA,"East Boston",302,4.5,2,1,75,NA,"2017-04-08 15:12:43.687202",42.383828,-71.000381
"689",8252058,42838239,"Private room",NA,"East Boston",144,5,2,1,80,NA,"2017-04-08 15:13:54.088356",42.37208,-71.031983
"690",177129,847253,"Private room",NA,"Dorchester",133,4.5,3,1,69,NA,"2017-04-08 15:12:35.420618",42.293428,-71.067731
"691",2798787,13372537,"Private room",NA,"Jamaica Plain",122,5,2,1,75,NA,"2017-04-08 15:12:32.833335",42.324514,-71.105406
"692",57800,68870,"Private room",NA,"East Boston",223,4.5,1,1,70,NA,"2017-04-08 15:12:32.815109",42.383021,-71.000332
"693",7692933,9508341,"Private room",NA,"Brighton",115,5,1,1,65,NA,"2017-04-08 15:12:31.547275",42.35568,-71.162145
"694",2698996,13812113,"Private room",NA,"Jamaica Plain",151,5,2,1,65,NA,"2017-04-08 15:12:30.342277",42.31568,-71.115201
"695",13908638,28820575,"Private room",NA,"East Boston",101,4.5,2,1,80,NA,"2017-04-08 15:12:30.331321",42.36953,-71.035151
"696",447826,2053557,"Private room",NA,"Jamaica Plain",212,5,2,1,71,NA,"2017-04-08 15:12:30.317656",42.317134,-71.10966
"697",1178106,1407005,"Private room",NA,"East Boston",299,4.5,2,1,77,NA,"2017-04-08 15:12:27.709487",42.376689,-71.034282
"698",7988755,8408214,"Private room",NA,"South Boston",107,5,3,1,70,NA,"2017-04-08 15:12:25.019846",42.328534,-71.053859
"699",5940866,12720679,"Private room",NA,"East Boston",166,5,2,1,75,NA,"2017-04-08 15:12:20.873484",42.376193,-71.03354
"700",9676551,22249835,"Private room",NA,"Jamaica Plain",132,5,2,1,69,NA,"2017-04-08 15:12:18.500810",42.31613,-71.105051
"701",14072546,28820575,"Private room",NA,"East Boston",109,4.5,2,1,73,NA,"2017-04-08 15:12:18.484535",42.369195,-71.03607
"702",3945704,20447366,"Private room",NA,"Dorchester",122,5,2,1,75,NA,"2017-04-08 15:12:17.028847",42.325947,-71.059218
"703",4263736,11228809,"Private room",NA,"Roxbury",121,5,2,1,77,NA,"2017-04-08 15:12:17.003164",42.32943,-71.093075
"704",1161210,3887707,"Private room",NA,"West Roxbury",176,4.5,4,1,60,NA,"2017-04-08 15:12:02.599547",42.271761,-71.167592
"705",3987926,1480518,"Private room",NA,"Jamaica Plain",206,5,2,1,60,NA,"2017-04-08 15:11:45.667951",42.295587,-71.119416
"706",1936861,10021116,"Private room",NA,"Roslindale",160,5,1,1,45,NA,"2017-04-08 15:11:43.806692",42.289972,-71.136146
"707",4025194,1480518,"Private room",NA,"Jamaica Plain",180,5,2,1,60,NA,"2017-04-08 15:11:26.956399",42.295723,-71.119421
"708",4015972,14303759,"Private room",NA,"Jamaica Plain",119,5,2,1,60,NA,"2017-04-08 15:10:33.742306",42.32162,-71.10551
"709",1179399,6430732,"Private room",NA,"Dorchester",112,5,2,1,60,NA,"2017-04-08 15:10:14.438925",42.295244,-71.065448
"710",1136972,1480518,"Private room",NA,"Jamaica Plain",323,5,2,1,60,NA,"2017-04-08 15:10:02.333210",42.294442,-71.119945
"711",6240901,32373289,"Private room",NA,"Fenway",124,3.5,1,1,58,NA,"2017-04-08 15:06:23.821027",42.338324,-71.094842
"712",27546,119019,"Private room",NA,"Dorchester",185,4.5,3,1,55,NA,"2017-04-08 15:06:17.605511",42.298349,-71.059104
"713",2843596,3351569,"Private room",NA,"South Boston",106,5,1,1,50,NA,"2017-04-08 15:06:12.054461",42.334096,-71.028288
"714",47521,119019,"Private room",NA,"Dorchester",258,4.5,3,1,60,NA,"2017-04-08 15:06:02.962454",42.29772,-71.05924
"715",3988018,1480518,"Private room",NA,"Jamaica Plain",212,5,2,1,60,NA,"2017-04-08 15:06:01.688695",42.295528,-71.11929
"716",11983286,35275808,"Private room",NA,"Hyde Park",123,5,3,1,55,NA,"2017-04-08 15:06:00.250684",42.258936,-71.11887
"717",1884045,9663343,"Private room",NA,"Roxbury",188,4.5,2,1,59,NA,"2017-04-08 15:06:00.237971",42.32657,-71.082798
"718",1850260,9663343,"Private room",NA,"Roxbury",169,4.5,4,1,59,NA,"2017-04-08 15:06:00.214078",42.326108,-71.081813
"719",1529321,8139434,"Private room",NA,"Allston",113,4.5,2,1,59,NA,"2017-04-08 15:05:58.942621",42.35528,-71.134499
"720",3693850,18807469,"Private room",NA,"Jamaica Plain",192,5,1,1,52,NA,"2017-04-08 15:05:54.193674",42.299824,-71.112572
"721",7880828,41542719,"Private room",NA,"East Boston",114,4.5,1,1,51,NA,"2017-04-08 15:05:54.189268",42.377833,-71.030262
"722",5085125,5235073,"Private room",NA,"Allston",152,4.5,2,1,57,NA,"2017-04-08 15:05:52.696454",42.350732,-71.127716
"723",5882411,18807469,"Private room",NA,"Jamaica Plain",120,5,1,1,52,NA,"2017-04-08 15:05:48.482067",42.298471,-71.110658
"724",1391215,119019,"Private room",NA,"Dorchester",130,4.5,1,1,50,NA,"2017-04-08 15:05:45.470104",42.298011,-71.058447
"725",1178371,6430732,"Private room",NA,"Dorchester",120,5,1,1,45,NA,"2017-04-08 15:05:45.466890",42.294568,-71.066813
"726",9894686,8267675,"Private room",NA,"Dorchester",126,4.5,2,1,49,NA,"2017-04-08 15:05:45.454678",42.293162,-71.072729
"727",3946215,20447366,"Private room",NA,"Dorchester",144,5,1,1,40,NA,"2017-04-08 15:05:07.826735",42.325215,-71.058608
"728",1472481,6608084,"Private room",NA,"Dorchester",296,5,3,1,34,NA,"2017-04-08 15:05:07.816644",42.309774,-71.047153
"729",4293597,9189449,"Private room",NA,"Allston",116,4.5,1,1,40,NA,"2017-04-08 15:05:04.847268",42.350194,-71.142152
"730",1584362,6608084,"Private room",NA,"Dorchester",285,5,3,1,20,NA,"2017-04-08 15:04:52.042005",42.310502,-71.048116
"731",1544702,6608084,"Private room",NA,"Dorchester",279,5,3,1,36,NA,"2017-04-08 15:04:50.649763",42.309449,-71.04555
"732",1321422,6608084,"Private room",NA,"Dorchester",252,5,3,1,32,NA,"2017-04-08 15:04:50.647370",42.30838,-71.046943
"733",1472520,6608084,"Private room",NA,"Dorchester",290,5,3,1,34,NA,"2017-04-08 15:04:50.622975",42.308105,-71.046196
"734",4793787,24658662,"Private room",NA,"Dorchester",126,5,2,1,35,NA,"2017-04-08 15:04:49.011353",42.317513,-71.053864
"735",1332786,6608084,"Private room",NA,"Dorchester",160,5,1,1,27,NA,"2017-04-08 15:04:44.955727",42.309219,-71.045641
"736",6142396,31862615,"Shared room",NA,"East Boston",163,5,2,1,52,NA,"2017-05-05 12:28:14.271269",42.368663,-71.03493
"737",12916551,70833557,"Entire home/apt",NA,"South End",108,5,4,1,79,NA,"2017-05-05 11:30:48.977551",42.341505,-71.080875
"738",3749523,3842205,"Entire home/apt",NA,"Charlestown",135,4.5,7,4,450,NA,"2017-05-05 11:24:56.477741",42.371913,-71.06333
"739",3721095,10477638,"Entire home/apt",NA,"Charlestown",115,5,6,3,375,NA,"2017-05-05 11:24:56.475316",42.381348,-71.061908
"740",4151979,21541399,"Entire home/apt",NA,"South Boston",118,5,8,4,500,NA,"2017-05-05 11:24:52.747511",42.336144,-71.035531
"741",6134867,20582119,"Entire home/apt",NA,"Downtown",157,4.5,4,2,325,NA,"2017-05-05 11:24:52.742216",42.356239,-71.060427
"742",7914359,20582119,"Entire home/apt",NA,"Downtown",112,4.5,6,2,365,NA,"2017-05-05 11:24:49.161485",42.355202,-71.06057
"743",554720,2727109,"Entire home/apt",NA,"Jamaica Plain",125,5,6,2,240,NA,"2017-05-05 11:18:15.358604",42.318569,-71.114154
"744",2881388,9410008,"Entire home/apt",NA,"Back Bay",112,5,7,3,225,NA,"2017-05-05 11:05:57.056479",42.347617,-71.08495
"745",3601030,3689882,"Entire home/apt",NA,"South End",102,5,3,1,250,NA,"2017-05-05 11:05:46.309564",42.343792,-71.072859
"746",2277821,9410008,"Entire home/apt",NA,"Back Bay",106,5,5,2,250,NA,"2017-05-05 11:04:31.974322",42.349237,-71.084527
"747",163941,8229,"Entire home/apt",NA,"Roxbury",159,4.5,6,2,225,NA,"2017-05-05 11:07:06.964971",42.329647,-71.095027
"748",4574921,11272292,"Entire home/apt",NA,"Downtown",101,4.5,6,2,300,NA,"2017-05-05 11:04:02.988647",42.356232,-71.060672
"749",6741968,28662502,"Entire home/apt",NA,"Downtown",132,5,4,1,225,NA,"2017-05-05 11:03:56.026856",42.357307,-71.061786
"750",5709298,2006852,"Entire home/apt",NA,"Beacon Hill",202,5,4,2,210,NA,"2017-05-05 11:03:47.859687",42.359866,-71.067201
"751",497810,2329611,"Entire home/apt",NA,"Downtown",174,4.5,8,3,299,NA,"2017-05-05 11:03:46.889834",42.354393,-71.060094
"752",798957,1651480,"Entire home/apt",NA,"South End",235,5,4,2,289,NA,"2017-05-05 11:03:26.641697",42.341213,-71.075711
"753",3969526,5408229,"Entire home/apt",NA,"South End",154,5,4,2,255,NA,"2017-05-05 11:03:26.637806",42.337627,-71.073947
"754",1811776,825370,"Entire home/apt",NA,"Back Bay",220,4.5,4,1,235,NA,"2017-05-05 11:03:26.628134",42.35143,-71.074388
"755",4922204,6570877,"Entire home/apt",NA,"Roslindale",108,5,16,3,200,NA,"2017-05-05 11:03:16.613548",42.282142,-71.129049
"756",2828803,14471319,"Entire home/apt",NA,"East Boston",104,5,4,2,300,NA,"2017-05-05 11:04:39.984926",42.379219,-71.033298
"757",1758953,9247845,"Entire home/apt",NA,"North End",118,4.5,2,1,200,NA,"2017-05-05 11:00:26.401675",42.367359,-71.055654
"758",6134145,31804748,"Entire home/apt",NA,"North End",116,4.5,4,2,200,NA,"2017-05-05 11:00:26.392770",42.366148,-71.052579
"759",12269155,66084480,"Entire home/apt",NA,"North End",116,5,2,1,200,NA,"2017-05-05 11:00:23.846191",42.365201,-71.058235
"760",6181758,31804748,"Entire home/apt",NA,"Downtown",141,5,4,2,220,NA,"2017-05-05 11:03:36.332290",42.357152,-71.059537
"761",3528826,10493424,"Entire home/apt",NA,"Back Bay",120,5,4,1,239,NA,"2017-05-05 11:03:34.822200",42.354722,-71.075246
"762",1648950,1369968,"Entire home/apt",NA,"Beacon Hill",106,4.5,2,1,250,NA,"2017-05-05 11:03:33.202420",42.359279,-71.069234
"763",3302294,1369968,"Entire home/apt",NA,"Back Bay",171,4.5,2,1,225,NA,"2017-05-05 11:03:33.179990",42.352578,-71.082599
"764",3890373,19357187,"Entire home/apt",NA,"Beacon Hill",116,5,4,1,225,NA,"2017-05-05 11:03:31.511145",42.357638,-71.0657
"765",9259184,2006852,"Entire home/apt",NA,"North End",117,5,4,2,255,NA,"2017-05-05 11:03:31.493955",42.365166,-71.056944
"766",3520353,6508758,"Entire home/apt",NA,"Beacon Hill",101,5,3,1,268,NA,"2017-05-05 11:03:31.483093",42.357799,-71.063035
"767",4090224,17783651,"Entire home/apt",NA,"South Boston",217,5,8,3,225,NA,"2017-05-05 11:03:29.751123",42.335018,-71.054882
"768",7713728,34916087,"Entire home/apt",NA,"South Boston",132,5,7,3,275,NA,"2017-05-05 11:03:29.736185",42.332358,-71.031397
"769",8556025,45037374,"Entire home/apt",NA,"North End",127,5,4,2,225,NA,"2017-05-05 11:03:29.728140",42.367585,-71.056305
"770",2022303,10393465,"Entire home/apt",NA,"South Boston",101,5,4,2,250,NA,"2017-05-05 11:03:28.089359",42.341792,-71.052736
"771",257588,1355344,"Entire home/apt",NA,"South Boston",162,5,6,2,200,NA,"2017-05-05 11:00:02.705189",42.330664,-71.039842
"772",3985462,9410008,"Entire home/apt",NA,"Fenway",153,5,3,1,200,NA,"2017-05-05 11:00:02.700193",42.350703,-71.090698
"773",6316145,32860113,"Entire home/apt",NA,"Fenway",105,5,2,1,180,NA,"2017-05-05 10:53:04.239451",42.342447,-71.087059
"774",311240,1600541,"Entire home/apt",NA,"Back Bay",113,4.5,2,0,175,NA,"2017-05-05 10:50:38.305175",42.352624,-71.080514
"775",2683284,1015632,"Entire home/apt",NA,"South End",147,4.5,4,1,185,NA,"2017-05-05 10:59:54.668680",42.338075,-71.075329
"776",2174711,5618949,"Entire home/apt",NA,"Longwood Medical Area",118,4.5,4,0,185,NA,"2017-05-05 10:59:53.082248",42.339383,-71.100172
"777",2395326,12230539,"Entire home/apt",NA,"South End",205,5,2,1,189,NA,"2017-05-05 10:59:53.079084",42.346433,-71.070916
"778",4549374,18286028,"Entire home/apt",NA,"South End",105,5,3,1,185,NA,"2017-05-05 10:59:53.062861",42.336278,-71.074311
"779",322593,1651480,"Entire home/apt",NA,"South End",236,4.5,2,1,187,NA,"2017-05-05 10:59:53.056966",42.343488,-71.076802
"780",5267396,5160525,"Entire home/apt",NA,"Mission Hill",101,4.5,2,1,170,NA,"2017-05-05 10:49:24.556509",42.331631,-71.095887
"781",8116523,42431392,"Entire home/apt",NA,"Back Bay",122,4.5,3,1,150,NA,"2017-05-05 10:49:24.553905",42.355528,-71.078341
"782",13393418,76181684,"Entire home/apt",NA,"East Boston",116,4.5,4,1,150,NA,"2017-05-05 10:49:22.899252",42.377757,-71.034742
"783",6554785,28123912,"Entire home/apt",NA,"Beacon Hill",116,5,2,0,160,NA,"2017-05-05 10:49:22.890472",42.359022,-71.063041
"784",508017,2503703,"Entire home/apt",NA,"Beacon Hill",217,4.5,2,1,150,NA,"2017-05-05 10:49:22.886067",42.359145,-71.067851
"785",2875267,14696258,"Entire home/apt",NA,"Jamaica Plain",184,5,2,0,173,NA,"2017-05-05 10:49:22.859969",42.308837,-71.119351
"786",7910223,30490577,"Entire home/apt",NA,"Jamaica Plain",102,5,3,2,150,NA,"2017-05-05 10:49:21.188294",42.315923,-71.09958
"787",1071235,965697,"Entire home/apt",NA,"Jamaica Plain",180,4.5,2,1,129,NA,"2017-05-05 10:49:15.954786",42.317478,-71.108195
"788",5025015,25932315,"Entire home/apt",NA,"Jamaica Plain",120,4.5,5,3,135,NA,"2017-05-05 10:48:46.233974",42.325049,-71.106296
"789",708802,3648427,"Entire home/apt",NA,"Charlestown",247,5,4,1,150,NA,"2017-05-05 10:49:45.918568",42.37755,-71.062805
"790",619142,501427,"Entire home/apt",NA,"Charlestown",114,5,2,1,175,NA,"2017-05-05 10:49:42.993529",42.378079,-71.063433
"791",1240598,2356643,"Entire home/apt",NA,"Downtown",103,4,2,1,145,NA,"2017-05-05 10:49:38.697535",42.352571,-71.063604
"792",8624898,16284736,"Entire home/apt",NA,"East Boston",122,4.5,5,3,150,NA,"2017-05-05 10:49:38.677836",42.375743,-71.031802
"793",169430,807320,"Entire home/apt",NA,"Roxbury",111,4.5,10,4,150,NA,"2017-05-05 10:49:32.846622",42.321582,-71.090472
"794",8065282,16284736,"Entire home/apt",NA,"East Boston",111,5,4,2,150,NA,"2017-05-05 10:49:31.409909",42.374966,-71.03337
